"Postcode"	"City"	"Usage"	"Municipality code"	"Municipality"	"Region code"	"Region"	"Latitude"	"Longitude"	"Quality code"	"Quality description"
4357	"Klepp Stasjon"	"Postboksar"	1120	"Klepp"	11	"Rogaland"	58.77	5.67	1	"Koordinatane gjeld postkontoret"
4358	"Kleppe"	"Postboksar"	1120	"Klepp"	11	"Rogaland"	58.78	5.63	1	"Koordinatane gjeld postkontoret"
4360	"Varhaug"	"Gateadresser"	1119	"Hå"	11	"Rogaland"	58.62	5.65	5	"Koordinatane er retta av ein yr.no-brukar"
4362	"Vigrestad"	"Gateadresser"	1119	"Hå"	11	"Rogaland"	58.57	5.7	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4363	"Brusand"	"Gateadresser"	1119	"Hå"	11	"Rogaland"	58.54	5.74	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4364	"Sirevåg"	"Gateadresser og postboksar"	1119	"Hå"	11	"Rogaland"	58.5	5.8	1	"Koordinatane gjeld postkontoret"
4365	"Nærbø"	"Gateadresser"	1119	"Hå"	11	"Rogaland"	58.67	5.64	5	"Koordinatane er retta av ein yr.no-brukar"
4367	"Nærbø"	"Postboksar"	1119	"Hå"	11	"Rogaland"	58.67	5.64	1	"Koordinatane gjeld postkontoret"
4368	"Varhaug"	"Postboksar"	1119	"Hå"	11	"Rogaland"	58.62	5.65	1	"Koordinatane gjeld postkontoret"
4369	"Vigrestad"	"Postboksar"	1119	"Hå"	11	"Rogaland"	58.57	5.69	1	"Koordinatane gjeld postkontoret"
4370	"Egersund"	"Gateadresser og postboksar"	1101	"Eigersund"	11	"Rogaland"	58.45	6	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4375	"Hellvik"	"Gateadresser"	1101	"Eigersund"	11	"Rogaland"	58.48	5.88	5	"Koordinatane er retta av ein yr.no-brukar"
4376	"Helleland"	"Gateadresser og postboksar"	1101	"Eigersund"	11	"Rogaland"	58.54	6.15	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4379	"Egersund"	"Postboksar"	1101	"Eigersund"	11	"Rogaland"	58.45	6	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4380	"Hauge i Dalane"	"Gateadresser"	1111	"Sokndal"	11	"Rogaland"	58.34	6.29	5	"Koordinatane er retta av ein yr.no-brukar"
4381	"Hauge i Dalane"	"Postboksar"	1111	"Sokndal"	11	"Rogaland"	58.34	6.29	1	"Koordinatane gjeld postkontoret"
4387	"Bjerkreim"	"Gateadresser"	1114	"Bjerkreim"	11	"Rogaland"	58.58	6.07	5	"Koordinatane er retta av ein yr.no-brukar"
4389	"Vikeså"	"Gateadresser og postboksar"	1114	"Bjerkreim"	11	"Rogaland"	58.63	6.08	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4391	"Sandnes"	"Postboksar"	1102	"Sandnes"	11	"Rogaland"	58.88	5.72	1	"Koordinatane gjeld postkontoret"
4392	"Sandnes"	"Postboksar"	1102	"Sandnes"	11	"Rogaland"	58.82	5.71	1	"Koordinatane gjeld postkontoret"
4393	"Sandnes"	"Postboksar"	1102	"Sandnes"	11	"Rogaland"	58.83	5.71	1	"Koordinatane gjeld postkontoret"
4395	"Hommersåk"	"Gateadresser og postboksar"	1102	"Sandnes"	11	"Rogaland"	58.91	5.85	1	"Koordinatane gjeld postkontoret"
4396	"Sandnes"	"Postboksar"	1102	"Sandnes"	11	"Rogaland"	58.85	5.77	1	"Koordinatane gjeld postkontoret"
4397	"Sandnes"	"Postboksar"	1102	"Sandnes"	11	"Rogaland"	58.82	5.75	1	"Koordinatane gjeld postkontoret"
4398	"Sandnes"	"Postboksar"	1102	"Sandnes"	11	"Rogaland"	58.85	5.73	1	"Koordinatane gjeld postkontoret"
4460	"Moi"	"Gateadresser"	1112	"Lund"	11	"Rogaland"	58.46	6.55	1	"Koordinatane er kontrollerte av yr.no"
4462	"Hovsherad"	"Gateadresser"	1112	"Lund"	11	"Rogaland"	58.53	6.5	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4463	"Ualand"	"Gateadresser"	1112	"Lund"	11	"Rogaland"	58.53	6.34	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
4465	"Moi"	"Postboksar"	1112	"Lund"	11	"Rogaland"	58.46	6.55	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5501	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.41	5.27	1	"Koordinatane gjeld postkontoret"
5502	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.41	5.27	1	"Koordinatane gjeld postkontoret"
5503	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.41	5.27	1	"Koordinatane gjeld postkontoret"
5504	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.42	5.27	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5505	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.4	5.33	1	"Koordinatane gjeld postkontoret"
5506	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.4	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5507	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.43	5.26	1	"Koordinatane gjeld postkontoret"
5508	"Karmsund"	"Postboksar"	1149	"Karmøy"	11	"Rogaland"	59.38	5.31	1	"Koordinatane gjeld postkontoret"
5509	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.41	5.27	1	"Koordinatane er kontrollerte av yr.no"
5511	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.41	5.32	1	"Koordinatane gjeld postkontoret"
5512	"Haugesund"	"Postboksar"	1106	"Haugesund"	11	"Rogaland"	59.42	5.3	1	"Koordinatane gjeld postkontoret"
5514	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.47	5.28	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5515	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.43	5.26	5	"Koordinatane er retta av ein yr.no-brukar"
5516	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.43	5.27	5	"Koordinatane er retta av ein yr.no-brukar"
5517	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.44	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5518	"Haugesund"	"Gateadresser og postboksar"	1106	"Haugesund"	11	"Rogaland"	59.43	5.26	1	"Koordinatane gjeld postkontoret"
5519	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.42	5.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5521	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.42	5.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5522	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.42	5.28	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5523	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.42	5.26	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5525	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.42	5.27	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5527	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.41	5.27	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5528	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.41	5.28	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5529	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.4	5.28	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5531	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.4	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5532	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.41	5.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5533	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.41	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5534	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.41	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5535	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.4	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5536	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.39	5.33	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5537	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.39	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5538	"Haugesund"	"Gateadresser"	1106	"Haugesund"	11	"Rogaland"	59.39	5.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5541	"Kolnes"	"Gateadresser"	1149	"Karmøy"	11	"Rogaland"	59.4	5.36	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5542	"Karmsund"	"Gateadresser"	1149	"Karmøy"	11	"Rogaland"	59.38	5.31	5	"Koordinatane er retta av ein yr.no-brukar"
5544	"Vormedal"	"Postboksar"	1149	"Karmøy"	11	"Rogaland"	59.35	5.32	1	"Koordinatane gjeld postkontoret"
5545	"Vormedal"	"Gateadresser"	1149	"Karmøy"	11	"Rogaland"	59.36	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5546	"Røyksund"	"Gateadresser"	1149	"Karmøy"	11	"Rogaland"	59.33	5.36	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5547	"Utsira"	"Gateadresser og postboksar"	1151	"Utsira"	11	"Rogaland"	59.3	4.89	1	"Koordinatane gjeld postkontoret"
5548	"Feøy"	"Gateadresser og postboksar"	1149	"Karmøy"	11	"Rogaland"	59.38	5.16	1	"Koordinatane gjeld postkontoret"
5549	"Røvær"	"Gateadresser og postboksar"	1106	"Haugesund"	11	"Rogaland"	59.44	5.09	1	"Koordinatane gjeld postkontoret"
5560	"Nedstrand"	"Gateadresser og postboksar"	1146	"Tysvær"	11	"Rogaland"	59.36	5.83	1	"Koordinatane gjeld postkontoret"
5561	"Bokn"	"Gateadresser og postboksar"	1145	"Bokn"	11	"Rogaland"	59.23	5.44	1	"Koordinatane gjeld postkontoret"
5563	"Førresfjorden"	"Gateadresser"	1146	"Tysvær"	11	"Rogaland"	59.42	5.4	5	"Koordinatane er retta av ein yr.no-brukar"
5565	"Tysværvåg"	"Gateadresser"	1146	"Tysvær"	11	"Rogaland"	59.32	5.49	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5566	"Hervik"	"Gateadresser"	1146	"Tysvær"	11	"Rogaland"	59.32	5.59	5	"Koordinatane er retta av ein yr.no-brukar"
5567	"Skjoldastraumen"	"Gateadresser og postboksar"	1146	"Tysvær"	11	"Rogaland"	59.43	5.61	1	"Koordinatane er kontrollerte av yr.no"
5568	"Vikebygd"	"Gateadresser"	1160	"Vindafjord"	11	"Rogaland"	59.6	5.58	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5570	"Aksdal"	"Gateadresser"	1146	"Tysvær"	11	"Rogaland"	59.42	5.45	5	"Koordinatane er retta av ein yr.no-brukar"
5574	"Skjold"	"Gateadresser og postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.5	5.59	1	"Koordinatane gjeld postkontoret"
5575	"Aksdal"	"Postboksar"	1146	"Tysvær"	11	"Rogaland"	59.42	5.45	1	"Koordinatane gjeld postkontoret"
5576	"Øvre Vats"	"Gateadresser og postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.53	5.67	1	"Koordinatane er kontrollerte av yr.no"
5578	"Nedre Vats"	"Gateadresser og postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.48	5.73	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5580	"Ølen"	"Gateadresser"	1160	"Vindafjord"	11	"Rogaland"	59.61	5.82	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5582	"Ølensvåg"	"Gateadresser og postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.6	5.74	5	"Koordinatane er retta av ein yr.no-brukar"
5583	"Vikedal"	"Gateadresser"	1160	"Vindafjord"	11	"Rogaland"	59.5	5.9	5	"Koordinatane er retta av ein yr.no-brukar"
5584	"Bjoa"	"Gateadresser og postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.68	5.61	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5585	"Sandeid"	"Gateadresser"	1160	"Vindafjord"	11	"Rogaland"	59.54	5.87	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5586	"Vikedal"	"Postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.5	5.9	1	"Koordinatane gjeld postkontoret"
5588	"Ølen"	"Postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.61	5.81	1	"Koordinatane gjeld postkontoret"
5589	"Sandeid"	"Postboksar"	1160	"Vindafjord"	11	"Rogaland"	59.54	5.87	1	"Koordinatane gjeld postkontoret"
5595	"Førresfjorden"	"Postboksar"	1146	"Tysvær"	11	"Rogaland"	59.42	5.4	1	"Koordinatane gjeld postkontoret"
5003	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.4	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5004	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.4	5.31	5	"Koordinatane er retta av ein yr.no-brukar"
5005	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.4	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5006	"Bergen"	"Gateadresser og postboksar"	1201	"Bergen"	12	"Hordaland"	60.38	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5007	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5008	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.33	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5009	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.38	5.36	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5010	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5011	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5012	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5013	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5014	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5015	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5016	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5017	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5018	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.34	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5019	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.35	5	"Koordinatane er retta av ein yr.no-brukar"
5020	"Bergen"	"Fleire bruksområde"	1201	"Bergen"	12	"Hordaland"	60.39	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5021	"Bergen"	"Firma med eige postnummer"	1201	"Bergen"	12	"Hordaland"	60.37	5.36	5	"Koordinatane er retta av ein yr.no-brukar"
5031	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.4	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5032	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.4	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5033	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.4	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5034	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5035	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.41	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5036	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.41	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5037	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.41	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5038	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.43	5.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5039	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.44	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5041	"Bergen"	"Fleire bruksområde"	1201	"Bergen"	12	"Hordaland"	60.42	5.31	1	"Koordinatane er kontrollerte av yr.no"
5042	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.42	5.31	5	"Koordinatane er retta av ein yr.no-brukar"
5043	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.42	5.3	5	"Koordinatane er retta av ein yr.no-brukar"
5045	"Bergen"	"Fleire bruksområde"	1201	"Bergen"	12	"Hordaland"	60.42	5.3	1	"Koordinatane er kontrollerte av yr.no"
5052	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.35	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5053	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.35	5	"Koordinatane er retta av ein yr.no-brukar"
5054	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.34	5	"Koordinatane er retta av ein yr.no-brukar"
5055	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.33	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5056	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.38	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5057	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.38	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5058	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.38	5.33	5	"Koordinatane er retta av ein yr.no-brukar"
5059	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.35	5	"Koordinatane er retta av ein yr.no-brukar"
5063	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.35	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5067	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.36	5	"Koordinatane er retta av ein yr.no-brukar"
5068	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.34	5	"Koordinatane er retta av ein yr.no-brukar"
5072	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.35	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5073	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.34	5	"Koordinatane er retta av ein yr.no-brukar"
5075	"Bergen"	"Fleire bruksområde"	1201	"Bergen"	12	"Hordaland"	60.35	5.35	1	"Koordinatane er kontrollerte av yr.no"
5081	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.34	5.36	5	"Koordinatane er retta av ein yr.no-brukar"
5089	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.36	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5093	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.36	1	"Koordinatane er kontrollerte av yr.no"
5094	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.37	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5096	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.37	5.37	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5097	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.37	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5098	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.34	5.38	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5099	"Bergen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.34	5.37	5	"Koordinatane er retta av ein yr.no-brukar"
5101	"Eidsvågneset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.44	5.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5104	"Eidsvåg i Åsane"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.44	5.3	5	"Koordinatane er retta av ein yr.no-brukar"
5105	"Eidsvåg i Åsane"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.44	5.32	5	"Koordinatane er retta av ein yr.no-brukar"
5106	"Øvre Ervik"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.45	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5107	"Salhus"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.51	5.27	5	"Koordinatane er retta av ein yr.no-brukar"
5108	"Hordvik"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.52	5.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5109	"Hylkje"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.51	5.35	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5111	"Breistein"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.49	5.4	5	"Koordinatane er retta av ein yr.no-brukar"
5113	"Tertnes"	"Gateadresser og postboksar"	1201	"Bergen"	12	"Hordaland"	60.46	5.3	1	"Koordinatane gjeld postkontoret"
5114	"Tertnes"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.46	5.28	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5115	"Ulset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.46	5.33	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5116	"Ulset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.46	5.32	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5117	"Ulset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.47	5.3	5	"Koordinatane er retta av ein yr.no-brukar"
5118	"Ulset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.47	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5119	"Ulset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.46	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5121	"Ulset"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.46	5.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5122	"Morvik"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.47	5.28	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5124	"Morvik"	"Gateadresser og postboksar"	1201	"Bergen"	12	"Hordaland"	60.45	5.27	5	"Koordinatane er retta av ein yr.no-brukar"
5131	"Nyborg"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.48	5.35	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5132	"Nyborg"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.47	5.35	5	"Koordinatane er retta av ein yr.no-brukar"
5134	"Flaktveit"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.46	5.36	5	"Koordinatane er retta av ein yr.no-brukar"
5135	"Flaktveit"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.47	5.36	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5136	"Mjølkeråen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.48	5.26	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5137	"Mjølkeråen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.49	5.27	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5141	"Fyllingsdalen"	"Gateadresser og postboksar"	1201	"Bergen"	12	"Hordaland"	60.34	5.26	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5142	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.27	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5143	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.34	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5144	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5145	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.29	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5146	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.3	5	"Koordinatane er retta av ein yr.no-brukar"
5147	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5148	"Fyllingsdalen"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5151	"Straumsgrend"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.32	5.27	1	"Koordinatane er kontrollerte av yr.no"
5152	"Bønes"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.33	5.31	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5155	"Bønes"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.33	5.29	5	"Koordinatane er retta av ein yr.no-brukar"
5161	"Laksevåg"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.38	5.3	5	"Koordinatane er retta av ein yr.no-brukar"
5162	"Laksevåg"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.38	5.3	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5163	"Laksevåg"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.28	5	"Koordinatane er retta av ein yr.no-brukar"
5164	"Laksevåg"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.39	5.27	5	"Koordinatane er retta av ein yr.no-brukar"
5171	"Loddefjord"	"Gateadresser og postboksar"	1201	"Bergen"	12	"Hordaland"	60.36	5.23	1	"Koordinatane gjeld postkontoret"
5172	"Loddefjord"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.36	5.23	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
5173	"Loddefjord"	"Gateadresser"	1201	"Bergen"	12	"Hordaland"	60.35	5.23	2	"Koordinatane er kontrollerte av ein yr.no-brukar"
